Massachusetts, Average Temperature
Units: Degrees Fahrenheit
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201611,42.2,1.2
201612,31.0,-0.8
201701,31.5,5.3
201702,33.0,4.9
201703,31.5,-4.0
201704,50.2,3.9
201705,55.2,-1.6
201706,66.0,0.2
201707,70.0,-1.2
201708,68.0,-1.8
201709,65.1,2.7
201710,57.5,6.2
201711,40.3,-0.7
201712,26.6,-5.2
201801,24.5,-1.7
201802,34.3,6.2
201803,34.8,-0.7
201804,42.3,-4.0
201805,60.8,4.0
201806,64.8,-1.0
201807,73.3,2.1
201808,73.5,3.7
201809,65.2,2.8
201810,50.3,-1.0
201811,37.8,-3.2
201812,32.1,0.3
201901,25.9,-0.3
201902,28.5,0.4
201903,33.7,-1.8
201904,47.7,1.4
201905,55.3,-1.5
201906,65.5,-0.3
201907,73.8,2.6
201908,69.8,0.0
201909,62.0,-0.4
201910,52.4,1.1
201911,37.4,-3.6
201912,30.5,-1.3
202001,32.0,5.8
202002,32.4,4.3
202003,40.2,4.7
202004,43.1,-3.2
202005,56.2,-0.6
202006,67.6,1.8
202007,74.6,3.4
202008,71.7,1.9
202009,62.8,0.4
202010,52.4,1.1
202011,44.7,3.7
202012,33.1,1.3
202101,28.8,2.6
202102,27.6,-0.5
202103,38.3,2.8
202104,47.8,1.5
202105,57.6,0.8
202106,69.3,3.5
202107,69.7,-1.5
202108,72.6,2.8
202109,64.8,2.4
202110,56.3,5.0
202111,40.8,-0.2
202112,35.9,4.1
202201,23.5,-2.7
