New Mexico, Precipitation
Units: Inches
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
200109,0.92,-0.85
200110,0.23,-0.91
200111,0.94,0.26
200112,0.41,-0.40
200201,0.52,-0.13
200202,0.33,-0.26
200203,0.43,-0.26
200204,0.26,-0.37
200205,0.14,-0.77
200206,0.73,-0.29
200207,2.25,-0.23
200208,1.75,-0.64
200209,2.61,0.84
200210,1.54,0.40
200211,0.56,-0.12
200212,1.17,0.36
200301,0.07,-0.58
200302,1.07,0.48
200303,0.67,-0.02
200304,0.16,-0.47
200305,0.38,-0.53
200306,1.26,0.24
200307,0.78,-1.70
200308,1.63,-0.76
200309,0.94,-0.83
200310,1.03,-0.11
200311,0.86,0.18
200312,0.22,-0.59
200401,0.49,-0.16
200402,1.07,0.48
200403,0.87,0.18
200404,2.61,1.98
200405,0.17,-0.74
200406,1.20,0.18
200407,2.32,-0.16
200408,2.25,-0.14
200409,2.22,0.45
200410,1.61,0.47
200411,1.71,1.03
200412,0.73,-0.08
200501,1.63,0.98
200502,1.85,1.26
200503,1.13,0.44
200504,0.84,0.21
200505,1.21,0.30
200506,0.47,-0.55
200507,0.98,-1.50
200508,3.03,0.64
200509,1.83,0.06
200510,1.24,0.10
200511,0.06,-0.62
200512,0.07,-0.74
200601,0.16,-0.49
200602,0.11,-0.48
200603,0.55,-0.14
200604,0.29,-0.34
200605,0.39,-0.52
200606,1.05,0.03
200607,3.21,0.73
200608,4.78,2.39
200609,2.36,0.59
200610,1.88,0.74
200611,0.17,-0.51
200612,1.02,0.21
200701,1.04,0.39
200702,0.53,-0.06
200703,1.03,0.34
200704,0.77,0.14
200705,1.98,1.07
200706,1.14,0.12
200707,2.33,-0.15
200708,1.99,-0.40
200709,1.80,0.03
200710,0.25,-0.89
200711,0.42,-0.26
200712,1.47,0.66
200801,0.61,-0.04
200802,0.56,-0.03
200803,0.19,-0.50
200804,0.16,-0.47
200805,0.98,0.07
200806,0.56,-0.46
200807,4.06,1.58
200808,2.78,0.39
200809,1.27,-0.50
200810,1.32,0.18
200811,0.38,-0.30
200812,0.87,0.06
200901,0.20,-0.45
200902,0.19,-0.40
200903,0.49,-0.20
200904,0.46,-0.17
200905,0.91,0.00
200906,1.48,0.46
200907,2.67,0.19
200908,1.26,-1.13
200909,1.75,-0.02
200910,1.17,0.03
200911,0.40,-0.28
200912,0.96,0.15
201001,1.44,0.79
201002,1.18,0.59
201003,1.00,0.31
201004,0.87,0.24
201005,0.47,-0.44
201006,0.89,-0.13
201007,3.70,1.22
201008,2.26,-0.13
201009,1.43,-0.34
201010,0.81,-0.33
201011,0.10,-0.58
201012,0.67,-0.14
201101,0.08,-0.57
201102,0.34,-0.25
201103,0.15,-0.54
201104,0.25,-0.38
201105,0.23,-0.68
201106,0.17,-0.85
201107,1.70,-0.78
201108,1.84,-0.55
201109,1.66,-0.11
201110,1.08,-0.06
201111,0.47,-0.21
201112,1.83,1.02
201201,0.28,-0.37
201202,0.36,-0.23
201203,0.27,-0.42
201204,0.39,-0.24
201205,0.81,-0.10
201206,0.33,-0.69
201207,1.95,-0.53
201208,1.62,-0.77
201209,1.31,-0.46
201210,0.29,-0.85
201211,0.18,-0.50
201212,0.62,-0.19
201301,0.50,-0.15
201302,0.39,-0.20
201303,0.22,-0.47
201304,0.18,-0.45
201305,0.22,-0.69
201306,0.64,-0.38
201307,3.48,1.00
201308,2.16,-0.23
201309,4.19,2.42
201310,0.43,-0.71
201311,0.86,0.18
201312,0.40,-0.41
201401,0.03,-0.62
201402,0.17,-0.42
201403,0.47,-0.22
201404,0.37,-0.26
201405,1.06,0.15
201406,0.55,-0.47
201407,3.19,0.71
201408,2.16,-0.23
201409,3.15,1.38
201410,0.67,-0.47
201411,0.63,-0.05
201412,0.75,-0.06
201501,1.41,0.76
201502,0.72,0.13
201503,0.71,0.02
201504,0.74,0.11
201505,2.54,1.63
201506,1.57,0.55
201507,3.70,1.22
201508,2.05,-0.34
201509,1.10,-0.67
201510,2.89,1.75
201511,0.85,0.17
201512,1.05,0.24
201601,0.52,-0.13
201602,0.27,-0.32
201603,0.08,-0.61
201604,0.98,0.35
201605,0.98,0.07
