New Hampshire, Precipitation
Units: Inches
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
202001,2.74,-0.54
202002,3.35,0.38
202003,3.08,-0.41
202004,4.79,0.92
202005,2.72,-1.23
202006,2.47,-2.02
202007,4.60,-0.02
202008,2.66,-1.60
202009,1.69,-2.25
202010,5.65,0.56
202011,3.08,-0.73
202012,4.97,0.78
202101,2.15,-1.13
202102,2.68,-0.29
202103,1.80,-1.69
202104,3.94,0.07
202105,2.96,-0.99
202106,2.23,-2.26
202107,10.60,5.98
202108,3.63,-0.63
202109,4.68,0.74
202110,4.94,-0.15
202111,2.85,-0.96
202112,3.48,-0.71
202201,2.17,-1.11
