Year,Month,State,Data Status,R_rev,R_sales,R_cust,R_price,C_rev,C_sales,C_cust,C_price,I_rev,I_sales,I_cust,I_price,T_rev,T_sales,T_cust,T_price,O_rev,O_sales,O_cust,O_price,TOTAL_rev,TOTAL_sales,TOTAL_cust,TOTAL_price
2007,10,MD,Final,246919,1853731,1953862,13.32,304887,2601815,197960,11.72,50993,514094,8603,9.92,4170,37719,95,11.06,.,.,.,.,606968,5007359,2160520,12.12
2007,10,ME,Final,53027,313036,755240,16.94,42857,337462,53292,12.7,42545,307780,9320,13.82,0,0,0,.,.,.,.,.,138429,958278,817852,14.45
2007,10,MI,Final,251848,2564450,3915925,9.82,299837,3442626,474436,8.71,183031,2995966,11490,6.11,38,369,1,10.3,.,.,.,.,734754,9003410,4401852,8.16
2007,10,MN,Final,152478,1645383,1614617,9.27,136079,1934743,197410,7.03,109289,2035971,4848,5.37,140,1580,1,8.86,.,.,.,.,397986,5617678,1816876,7.08
2007,10,MO,Final,174237,2390806,1866494,7.29,146016,2545498,263566,5.74,69090,1607385,8329,4.3,86,1592,1,5.4,.,.,.,.,389429,6545282,2138390,5.95
2007,10,MS,Final,143920,1516984,746597,9.49,105915,1195854,132651,8.86,82181,1406191,3547,5.84,0,0,0,.,.,.,.,.,332017,4119030,882795,8.06
2007,10,MT,Final,29036,317868,365504,9.13,33288,399496,86826,8.33,26339,485741,2450,5.42,0,0,0,.,.,.,.,.,88663,1203105,454780,7.37
2007,10,NC,Final,394108,3937177,2975345,10.01,311242,4082573,493252,7.62,152863,2622496,9026,5.83,0,1,1,0,.,.,.,.,858213,10642248,3477624,8.06
2007,10,ND,Final,21201,267942,276032,7.91,23459,350632,49098,6.69,16430,302477,2237,5.43,0,0,0,.,.,.,.,.,61091,921051,327367,6.63
2007,10,NE,Final,47422,622556,580496,7.62,50617,792194,95672,6.39,34421,701943,10801,4.9,0,0,0,.,.,.,.,.,132459,2116693,686969,6.26
2007,10,NH,Final,48071,316514,586753,15.19,54249,375872,99730,14.43,20657,182388,3156,11.33,0,0,0,.,.,.,.,.,122977,874774,689639,14.06
2007,10,NJ,Final,290673,2125894,3324553,13.67,441147,3448660,457450,12.79,98345,1034534,13346,9.51,2670,23563,20,11.33,.,.,.,.,832834,6632650,3795369,12.56
2007,10,NM,Final,44591,470884,645912,9.47,58822,729041,96601,8.07,33020,583654,3676,5.66,0,0,0,.,.,.,.,.,136433,1783578,746189,7.65
2007,10,NV,Final,80068,635877,1032119,12.59,78527,752350,146116,10.44,98116,1163027,2523,8.44,62,652,17,9.51,.,.,.,.,256774,2551906,1180775,10.06
2007,10,NY,Final,680661,3894780,6696707,17.48,992797,6271318,961840,15.83,156912,1749384,10863,8.97,28818,271861,158,10.6,.,.,.,.,1859188,12187344,7669568,15.26
2007,10,OH,Final,355801,3727364,4195918,9.55,358592,4126606,538466,8.69,294660,5127103,18114,5.75,325,3006,2,10.81,.,.,.,.,1009378,12984080,4752500,7.77
2007,10,OK,Final,140424,1515176,1164151,9.27,119691,1541582,169440,7.76,71442,1269939,16442,5.63,0,0,0,.,.,.,.,.,331556,4326697,1350033,7.66
2007,10,OR,Final,118122,1356328,1260968,8.71,94743,1314217,184044,7.21,57049,1050638,16355,5.43,97,1423,46,6.82,.,.,.,.,270012,3722606,1461413,7.25
2007,10,PA,Final,427156,3761247,4949527,11.36,358547,3918495,634893,9.15,288361,4179846,26564,6.9,5628,70255,9,8.01,.,.,.,.,1079693,11929842,5610993,9.05
2007,10,RI,Final,33256,234821,424018,14.16,40624,319991,52586,12.7,12377,101249,2085,12.22,0,0,0,.,.,.,.,.,86258,656062,478689,13.15
2007,10,SC,Final,198372,2115796,1383409,9.38,139337,1835539,259752,7.59,133565,2644748,3906,5.05,0,0,0,.,.,.,.,.,471273,6596083,1647067,7.14
2007,10,SD,Final,24336,281027,270056,8.66,22707,334442,50746,6.79,9498,183573,1716,5.17,0,0,0,.,.,.,.,.,56541,799042,322518,7.08
2007,10,TN,Final,263995,3204140,1827671,8.24,215141,2595643,271678,8.29,160397,3005153,1445,5.34,19,128,1,14.84,.,.,.,.,639552,8805065,2100795,7.26
2007,10,TX,Final,1321973,10646402,6758528,12.42,984870,9844662,1059839,10,739722,9546951,116871,7.75,484,5780,31,8.37,.,.,.,.,3047049,30043795,7935269,10.14
2007,10,UT,Final,45024,570659,791727,7.89,57656,840852,96921,6.86,32444,657547,9227,4.93,201,2541,5,7.91,.,.,.,.,135325,2071599,897880,6.53
2007,10,VA,Final,276101,3079011,2677784,8.97,261115,4049922,344976,6.45,82240,1590730,4401,5.17,1186,17081,1,6.94,.,.,.,.,620642,8736744,3027162,7.1
2007,10,VT,Final,23079,157941,266928,14.61,21355,171159,44004,12.48,11916,135430,95,8.8,0,0,0,.,.,.,.,.,56351,464531,311027,12.13
2007,10,WA,Final,185070,2435116,2194340,7.6,160767,2416790,259294,6.65,79921,1690010,14030,4.73,7,109,4,6.42,.,.,.,.,425765,6542025,2467668,6.51
2007,10,WI,Final,181127,1636895,2094904,11.07,171107,1987987,276741,8.61,141449,2272654,4591,6.22,0,0,0,.,.,.,.,.,493683,5897537,2376236,8.37
2007,10,WV,Final,53750,738686,849143,7.28,38757,640346,132802,6.05,51932,1279411,11889,4.06,21,365,1,5.75,.,.,.,.,144459,2658808,993835,5.43
2007,10,WY,Final,14861,180261,208518,8.24,23554,360561,48300,6.53,31257,733831,6546,4.26,0,0,0,.,.,.,.,.,69672,1274653,263364,5.47
2007,9,AK,Final,22762,147433,236849,15.44,28164,226582,35922,12.43,14505,122448,709,11.85,0,0,0,.,.,.,.,.,65432,496463,273480,13.18
2007,9,AL,Final,313703,3361125,1439493,9.33,186582,2169363,255880,8.6,163440,3074007,6735,5.32,0,0,0,.,.,.,.,.,663725,8604495,1702108,7.71
2007,9,AR,Final,168463,1867356,921559,9.02,82919,1183514,127609,7.01,87421,1576039,26450,5.55,0,0,0,.,.,.,.,.,338803,4626909,1075618,7.32
2007,9,AZ,Final,412274,4055138,2340462,10.17,256691,2950956,261322,8.7,62799,1013430,4774,6.2,0,0,0,.,.,.,.,.,731763,8019524,2606558,9.12
2007,9,CA,Final,1350668,8947727,12085947,15.1,1599151,11377834,1658046,14.05,501874,4577440,72530,10.96,6374,71680,504,8.89,.,.,.,.,3458066,24974681,13817027,13.85
2007,9,CO,Final,140388,1530922,1663543,9.17,129662,1790325,278833,7.24,65501,1095243,5844,5.98,236,3449,1,6.84,.,.,.,.,335786,4419940,1948221,7.6
2007,9,CT,Final,188693,998159,1433596,18.9,192649,1280117,145583,15.05,54532,443780,5002,12.29,1984,14940,2,13.28,.,.,.,.,437858,2736996,1584183,16
2007,9,DC,Final,21031,171792,212193,12.24,100148,805308,26988,12.44,2425,25037,2,9.69,3408,30376,1,11.22,.,.,.,.,127012,1032513,239184,12.3
2007,9,DE,Final,58627,428593,365009,13.68,46624,413213,44226,11.28,24373,266133,297,9.16,0,0,0,.,.,.,.,.,129625,1107939,409532,11.7
2007,9,FL,Final,1419031,12561791,6716766,11.3,865492,8992926,869842,9.62,128831,1651376,21947,7.8,776,8058,25,9.63,.,.,.,.,2414130,23214150,7608580,10.4
2007,9,GA,Final,535713,5572640,2390047,9.61,346952,4397603,341239,7.89,161688,2865034,8360,5.64,1037,15195,1,6.82,.,.,.,.,1045390,12850472,2739647,8.14
2007,9,HI,Final,63957,272110,407219,23.5,65443,305886,62020,21.39,60544,332461,685,18.21,0,0,0,.,.,.,.,.,189944,910458,469924,20.86
2007,9,IA,Final,116544,1190989,949706,9.79,72888,985381,158629,7.4,79253,1572468,4008,5.04,0,0,0,.,.,.,.,.,268684,3748838,1112343,7.17
2007,9,ID,Final,36864,543326,589171,6.78,25715,490005,89297,5.25,35803,800336,23800,4.47,0,0,0,.,.,.,.,.,98382,1833667,702268,5.37
2007,9,IL,Final,420567,4078487,4580911,10.31,387654,4488522,516500,8.64,249574,3639073,2414,6.86,2660,43780,19,6.08,.,.,.,.,1060455,12249862,5099844,8.66
2007,9,IN,Final,256470,3000095,2011346,8.55,164869,2207150,270876,7.47,214994,4155078,14300,5.17,141,1295,1,10.89,.,.,.,.,636474,9363617,2296523,6.8
2007,9,KS,Final,104279,1218678,891954,8.56,97203,1396417,131023,6.96,49221,959759,9148,5.13,0,0,0,.,.,.,.,.,250703,3574855,1032125,7.01
2007,9,KY,Final,187933,2571570,1222641,7.31,119079,1761415,215109,6.76,161690,3746946,4677,4.32,0,0,0,.,.,.,.,.,468703,8079931,1442427,5.8
2007,9,LA,Final,300671,3253647,1383554,9.24,198080,2275245,198096,8.71,155049,2392261,18430,6.48,44,400,23,11,.,.,.,.,653845,7921552,1600103,8.25
2007,9,MA,Final,261482,1618917,2347167,16.15,368784,2287425,294448,16.12,99055,800369,9440,12.38,2736,30432,4,8.99,.,.,.,.,732057,4737142,2651059,15.45
2007,9,MD,Final,305154,2277945,1951170,13.4,311226,2641869,197991,11.78,48873,494977,8381,9.87,4483,41196,95,10.88,.,.,.,.,669736,5455987,2157637,12.28
2007,9,ME,Final,56242,332219,752738,16.93,44026,345726,54687,12.73,35801,262299,9096,13.65,0,0,0,.,.,.,.,.,136069,940244,816521,14.47
2007,9,MI,Final,278653,2758717,3917564,10.1,270698,3272422,473635,8.27,189225,2986352,11461,6.34,24,358,1,6.7,.,.,.,.,738600,9017849,4402661,8.19
2007,9,MN,Final,178382,1975690,1610866,9.03,144410,1955479,196891,7.38,113974,2017523,4807,5.65,144,1600,1,9,.,.,.,.,436911,5950292,1812565,7.34
2007,9,MO,Final,261851,3317177,1868411,7.89,189882,2917365,263601,6.51,83637,1667645,8311,5.02,137,1546,1,8.86,.,.,.,.,535507,7903734,2140324,6.78
2007,9,MS,Final,192955,2074913,745195,9.3,117177,1353166,132369,8.66,81521,1382588,3896,5.9,0,0,0,.,.,.,.,.,391654,4810668,881460,8.14
2007,9,MT,Final,27111,294719,364162,9.2,32294,394752,86712,8.18,28048,516891,3375,5.43,0,0,0,.,.,.,.,.,87453,1206362,454249,7.25
2007,9,NC,Final,536153,5560212,2971346,9.64,331557,4345272,492736,7.63,135150,2291331,8853,5.9,0,2,1,0,.,.,.,.,1002859,12196816,3472936,8.22
2007,9,ND,Final,21434,259340,275446,8.26,23068,329572,49076,7,16128,294881,2221,5.47,0,0,0,.,.,.,.,.,60629,883794,326743,6.86
2007,9,NE,Final,67441,762996,579951,8.84,54410,781239,95634,6.96,38737,774554,19307,5,0,0,0,.,.,.,.,.,160588,2318789,694892,6.93
2007,9,NH,Final,51711,352388,586222,14.67,54382,389698,99668,13.95,20054,184722,3152,10.86,0,0,0,.,.,.,.,.,126147,926809,689042,13.61
2007,9,NJ,Final,402131,2631475,3369642,15.28,507924,3509978,483218,14.47,93758,886107,13583,10.58,2636,22433,19,11.75,.,.,.,.,1006450,7049993,3866462,14.28
2007,9,NM,Final,55937,602181,644582,9.29,63831,843566,96573,7.57,32924,583435,3677,5.64,0,0,0,.,.,.,.,.,152693,2029181,744832,7.52
2007,9,NV,Final,156519,1317728,1038195,11.88,83355,823575,146161,10.12,113921,1189938,2576,9.57,71,701,17,10.13,.,.,.,.,353866,3331943,1186949,10.62
2007,9,NY,Final,761451,4439623,6696460,17.15,1129874,6726163,959038,16.8,133302,1805152,10539,7.38,32364,287771,158,11.25,.,.,.,.,2056992,13258709,7666195,15.51
2007,9,OH,Final,449327,4489604,4170334,10.01,353745,4057217,533354,8.72,284839,4933634,18135,5.77,317,2830,2,11.2,.,.,.,.,1088228,13483285,4721825,8.07
2007,9,OK,Final,191004,1965350,1162735,9.72,131652,1615415,168857,8.15,72634,1346559,16409,5.39,0,0,0,.,.,.,.,.,395290,4927323,1348001,8.02
2007,9,OR,Final,112416,1272159,1258896,8.84,96885,1354788,183434,7.15,59850,1118262,16466,5.35,98,1444,46,6.79,.,.,.,.,269249,3746653,1458842,7.19
2007,9,PA,Final,488341,4323431,4951202,11.3,379032,4123899,633200,9.19,276743,4032696,26676,6.86,5536,82611,9,6.7,.,.,.,.,1149652,12562637,5611087,9.15
2007,9,RI,Final,39306,253480,424477,15.51,41335,292979,52530,14.11,10876,86267,2088,12.61,0,0,0,.,.,.,.,.,91517,632726,479095,14.46
2007,9,SC,Final,270177,2936393,1381855,9.2,157564,1995764,259341,7.89,132306,2554735,3877,5.18,0,0,0,.,.,.,.,.,560048,7486891,1645073,7.48
2007,9,SD,Final,27779,315491,271458,8.81,24123,348070,51206,6.93,9914,189228,1727,5.24,0,0,0,.,.,.,.,.,61817,852788,324391,7.25
2007,9,TN,Final,350626,4608256,1827075,7.61,235672,2983280,271925,7.9,158010,3073219,1443,5.14,10,117,1,8.55,.,.,.,.,744318,10664872,2100444,6.98
2007,9,TX,Final,1655998,13316662,6746067,12.44,1024800,10376502,1044486,9.88,737044,9494213,117803,7.76,472,5641,31,8.37,.,.,.,.,3418314,33193019,7908387,10.3
2007,9,UT,Final,60028,712750,792269,8.42,62640,877628,95626,7.14,35659,701972,9273,5.08,218,2796,5,7.8,.,.,.,.,158544,2295146,897173,6.91
2007,9,VA,Final,348561,3809841,2677023,9.15,258652,3941314,344626,6.56,81613,1573124,4403,5.19,1048,15336,1,6.83,.,.,.,.,689874,9339616,3026053,7.39
2007,9,VT,Final,23402,163713,266809,14.29,21142,172885,43962,12.23,11759,130719,95,9,0,0,0,.,.,.,.,.,56302,467318,310866,12.05
2007,9,WA,Final,162535,2134391,2160140,7.62,156633,2403060,256944,6.52,80357,1737518,13085,4.62,7,122,4,5.74,.,.,.,.,399532,6275091,2430173,6.37
2007,9,WI,Final,203824,1855530,2096471,10.98,177174,1962865,276796,9.03,136077,2174993,4604,6.26,0,0,0,.,.,.,.,.,517075,5993388,2377871,8.63
2007,9,WV,Final,58575,839024,848654,6.98,36546,623473,132563,5.86,45600,1115853,11854,4.09,23,432,1,5.32,.,.,.,.,140744,2578782,993072,5.46
2007,9,WY,Final,13920,168133,207223,8.28,22455,354217,47974,6.34,29315,717510,6550,4.09,0,0,0,.,.,.,.,.,65690,1239860,261747,5.3
2007,8,AK,Final,23509,148420,236651,15.84,28770,236751,35790,12.15,16367,125505,712,13.04,0,0,0,.,.,.,.,.,68646,510676,273153,13.44
2007,8,AL,Final,386563,3890218,1439738,9.94,220658,2371700,255699,9.3,196002,3243325,6716,6.04,0,0,0,.,.,.,.,.,803223,9505243,1702153,8.45
2007,8,AR,Final,179996,1981100,924472,9.09,87649,1212669,127763,7.23,95436,1644618,29048,5.8,0,0,0,.,.,.,.,.,363081,4838387,1081283,7.5
2007,8,AZ,Final,442009,4277215,2334713,10.33,272846,3112364,261510,8.77,79214,1151064,4767,6.88,0,0,0,.,.,.,.,.,794069,8540643,2600990,9.3
2007,8,CA,Final,1390662,9203575,12363268,15.11,1718983,12006577,1709248,14.32,511423,4639923,72372,11.02,6162,69833,500,8.82,.,.,.,.,3627231,25919908,14145388,13.99
2007,8,CO,Final,161246,1797756,1665877,8.97,135953,1930450,279545,7.04,74157,1257678,5754,5.9,236,3649,1,6.47,.,.,.,.,371592,4989533,1951177,7.45
2007,8,CT,Final,242326,1269321,1428715,19.09,225274,1490158,145509,15.12,66991,548086,5040,12.22,1893,16035,2,11.81,.,.,.,.,536483,3323599,1579266,16.14
2007,8,DC,Final,27936,222134,212270,12.58,116984,908675,27128,12.87,2487,22720,2,10.95,3707,30356,1,12.21,.,.,.,.,151113,1183885,239401,12.76
2007,8,DE,Final,63871,468024,364212,13.65,46042,405798,43879,11.35,25855,268768,300,9.62,0,0,0,.,.,.,.,.,135767,1142590,408391,11.88
2007,8,FL,Final,1468547,13015871,6885202,11.28,864129,8927817,882326,9.68,135311,1725626,22479,7.84,769,8059,25,9.54,.,.,.,.,2468756,23677372,7790032,10.43
2007,8,GA,Final,684093,6844910,2390631,9.99,435473,4821483,341386,9.03,227621,3083458,8354,7.38,1269,15293,1,8.3,.,.,.,.,1348457,14765144,2740372,9.13
2007,8,HI,Final,73204,290623,407306,25.19,72966,316660,62239,23.04,66159,340930,690,19.41,0,0,0,.,.,.,.,.,212329,948213,470235,22.39
2007,8,IA,Final,159933,1592752,949369,10.04,92676,1169542,158545,7.92,93241,1722264,3998,5.41,0,0,0,.,.,.,.,.,345850,4484557,1111912,7.71
2007,8,ID,Final,46896,671670,587759,6.98,29695,541778,88928,5.48,49447,1081158,23805,4.57,0,0,0,.,.,.,.,.,126038,2294606,700492,5.49
2007,8,IL,Final,576708,5602646,4558206,10.29,442116,5049910,515490,8.75,276410,3890321,2305,7.11,2677,44366,19,6.03,.,.,.,.,1297910,14587244,5076020,8.9
2007,8,IN,Final,310388,3690057,2008482,8.41,188008,2498904,270994,7.52,227805,4448730,14318,5.12,148,1484,1,9.97,.,.,.,.,726349,10639175,2293795,6.83
2007,8,KS,Final,158816,1840231,892626,8.63,118710,1663483,130779,7.14,52837,969970,9110,5.45,0,0,0,.,.,.,.,.,330363,4473683,1032515,7.38
2007,8,KY,Final,225642,3057969,1223338,7.38,144606,2081375,214772,6.95,173701,3369517,4682,5.16,0,0,0,.,.,.,.,.,543949,8508861,1442792,6.39
2007,8,LA,Final,314975,3300761,1383582,9.54,205494,2261625,198880,9.09,164573,2385198,18633,6.9,44,292,23,15.07,.,.,.,.,685087,7947877,1601118,8.62
2007,8,MA,Final,319638,2025419,2344871,15.78,397033,2587137,295606,15.35,117231,820708,9489,14.28,3586,32164,4,11.15,.,.,.,.,837487,5465428,2649970,15.32
2007,8,MD,Final,392224,2895318,1947552,13.55,363822,2950562,198103,12.33,56220,547771,8392,10.26,4744,42692,96,11.11,.,.,.,.,817010,6436342,2154143,12.69
2007,8,ME,Final,66694,397317,752246,16.79,49785,394197,54846,12.63,36151,273212,11851,13.23,0,0,0,.,.,.,.,.,152630,1064726,818943,14.34
2007,8,MI,Final,431344,4036726,3918481,10.69,342606,3834726,473738,8.93,193285,2836664,11378,6.81,53,656,1,8.08,.,.,.,.,967289,10708773,4403598,9.03
2007,8,MN,Final,219512,2319278,1612187,9.46,166448,2122022,197000,7.84,123731,2031565,4797,6.09,142,1594,1,8.91,.,.,.,.,509834,6474460,1813985,7.87
2007,8,MO,Final,377217,4224367,1867273,8.93,245628,3251838,263479,7.55,93250,1641042,8326,5.68,138,1624,1,8.5,.,.,.,.,716234,9118872,2139079,7.85
2007,8,MS,Final,202131,2099591,746057,9.63,123375,1371481,132857,9,85476,1399423,4025,6.11,0,0,0,.,.,.,.,.,410981,4870495,882939,8.44
2007,8,MT,Final,36509,400253,363921,9.12,35891,446273,86599,8.04,31075,570990,3661,5.44,0,0,0,.,.,.,.,.,103476,1417516,454181,7.3
2007,8,NC,Final,594396,6247126,2966036,9.51,364166,4764658,492672,7.64,168180,2768335,9042,6.08,0,2,1,0,.,.,.,.,1126742,13780121,3467751,8.18
2007,8,ND,Final,23891,297971,275168,8.02,24525,357337,49055,6.86,16910,311071,2222,5.44,0,0,0,.,.,.,.,.,65326,966379,326445,6.76
2007,8,NE,Final,89999,1025954,579371,8.77,62770,916061,95549,6.85,45258,874409,19308,5.18,0,0,0,.,.,.,.,.,198027,2816424,694228,7.03
2007,8,NH,Final,62383,424510,587050,14.7,59524,421833,99653,14.11,24349,191188,3197,12.74,0,0,0,.,.,.,.,.,146256,1037531,689900,14.1
2007,8,NJ,Final,552740,3392043,3330438,16.3,599869,3934880,455187,15.24,122431,1005745,13246,12.17,2788,23216,19,12.01,.,.,.,.,1277828,8355884,3798890,15.29
2007,8,NM,Final,62308,670669,643786,9.29,70211,891076,96528,7.88,38390,637253,3666,6.02,0,0,0,.,.,.,.,.,170910,2198998,743980,7.77
2007,8,NV,Final,195052,1633481,1034739,11.94,95836,963002,145876,9.95,120949,1255330,2549,9.63,96,864,17,11.11,.,.,.,.,411934,3852678,1183181,10.69
2007,8,NY,Final,911069,5071824,6709438,17.96,1178099,6850576,955485,17.2,172921,1841889,10982,9.39,30650,274694,159,11.16,.,.,.,.,2292739,14038983,7676064,16.33
2007,8,OH,Final,594096,5682214,4208505,10.46,423856,4760375,538329,8.9,318865,5391159,18216,5.91,385,3502,2,10.99,.,.,.,.,1337201,15837250,4765052,8.44
2007,8,OK,Final,243944,2754032,1163244,8.86,163066,1990022,168890,8.19,81822,1334982,16441,6.13,0,0,0,.,.,.,.,.,488831,6079036,1348575,8.04
2007,8,OR,Final,120789,1382155,1257490,8.74,102258,1465119,183314,6.98,65280,1234205,16463,5.29,101,1492,46,6.77,.,.,.,.,288428,4082970,1457313,7.06
2007,8,PA,Final,601517,5197894,4937162,11.57,411558,4386594,648002,9.38,298400,4360585,26700,6.84,5690,75300,9,7.56,.,.,.,.,1317166,14020374,5611873,9.39
2007,8,RI,Final,47418,360301,424831,13.16,44969,379804,52418,11.84,13318,110132,2085,12.09,0,0,0,.,.,.,.,.,105704,850237,479334,12.43
2007,8,SC,Final,318596,3413192,1380333,9.33,184971,2317687,259302,7.98,143315,2754345,3825,5.2,0,0,0,.,.,.,.,.,646883,8485224,1643460,7.62
2007,8,SD,Final,32837,388816,271119,8.45,27623,399986,51635,6.91,10593,199118,1729,5.32,0,0,0,.,.,.,.,.,71053,987920,324483,7.19
2007,8,TN,Final,353666,4558269,1828692,7.76,237404,2964547,272020,8.01,154248,2925982,1423,5.27,10,103,1,9.71,.,.,.,.,745329,10448900,2102136,7.13
2007,8,TX,Final,1760887,14202915,6750612,12.4,1098651,11083230,1056201,9.91,772030,10038648,118068,7.69,505,6043,31,8.36,.,.,.,.,3632074,35330836,7924912,10.28
2007,8,UT,Final,87468,1000028,790848,8.75,66365,1003941,94966,6.61,38008,773790,9274,4.91,218,2760,5,7.9,.,.,.,.,192059,2780520,895093,6.91
2007,8,VA,Final,438145,4694599,2675831,9.33,307984,4644596,344055,6.63,88960,1719956,4398,5.17,1158,16921,1,6.84,.,.,.,.,836247,11076073,3024285,7.55
2007,8,VT,Final,27371,193293,266566,14.16,22488,183897,43868,12.23,11974,133128,100,8.99,0,0,0,.,.,.,.,.,61833,510318,310534,12.12
2007,8,WA,Final,175763,2372573,2189626,7.41,157214,2503538,259103,6.28,87609,1896207,14242,4.62,7,126,4,5.56,.,.,.,.,420593,6772444,2462975,6.21
2007,8,WI,Final,251138,2281898,2093435,11.01,199012,2199008,276096,9.05,145165,2245617,4589,6.46,0,0,0,.,.,.,.,.,595315,6726523,2374120,8.85
2007,8,WV,Final,77243,1089303,847626,7.09,46568,774976,132456,6.01,53424,1294175,11853,4.13,18,295,1,6.1,.,.,.,.,177254,3158749,991936,5.61
2007,8,WY,Final,16035,202915,206890,7.9,22116,351983,47977,6.28,32389,777749,6551,4.16,0,0,0,.,.,.,.,.,70540,1332647,261418,5.29
2007,7,AK,Final,22785,143648,236151,15.86,28199,226682,35793,12.44,15240,121717,709,12.52,0,0,0,.,.,.,.,.,66224,492047,272653,13.46
2007,7,AL,Final,327357,3460469,1434360,9.46,189190,2193634,255219,8.62,171904,3171364,6694,5.42,0,0,0,.,.,.,.,.,688450,8825467,1696273,7.8
2007,7,AR,Final,159771,1737692,921874,9.19,80972,1133320,126952,7.14,89079,1579807,28462,5.64,0,0,0,.,.,.,.,.,329823,4450818,1077288,7.41
2007,7,AZ,Final,456443,4399499,2331328,10.37,266806,2980704,261006,8.95,69954,1081874,4797,6.47,0,0,0,.,.,.,.,.,793203,8462077,2597131,9.37
2007,7,CA,Final,1307656,8644331,12241133,15.13,1719361,11577944,1680272,14.85,487370,4708401,72180,10.35,6378,74848,500,8.52,.,.,.,.,3520766,25005524,13994085,14.08
2007,7,CO,Final,165861,1824026,1661119,9.09,138056,1937585,279867,7.13,74091,1222929,5744,6.06,232,3601,1,6.44,.,.,.,.,378240,4988141,1946731,7.58
2007,7,CT,Final,251410,1335556,1425293,18.82,212117,1377580,144814,15.4,62841,442079,4975,14.21,3258,15724,3,20.72,.,.,.,.,529626,3170940,1575085,16.7
2007,7,DC,Final,27286,214536,212475,12.72,115692,912584,27313,12.68,2673,25645,2,10.42,3492,30180,1,11.57,.,.,.,.,149143,1182945,239791,12.61
2007,7,DE,Final,58730,428594,363681,13.7,45035,397408,44859,11.33,23979,260898,305,9.19,0,0,0,.,.,.,.,.,127744,1086899,408845,11.75
2007,7,FL,Final,1366706,12107869,6700762,11.29,832769,8615607,865194,9.67,130432,1689666,22926,7.72,801,8197,25,9.77,.,.,.,.,2330708,22421339,7588907,10.4
2007,7,GA,Final,567149,5799866,2385642,9.78,357797,4424643,341033,8.09,172886,2990552,8359,5.78,1110,15986,1,6.94,.,.,.,.,1098943,13231046,2735035,8.31
2007,7,HI,Final,68901,280326,406189,24.58,68736,307252,61850,22.37,63657,339320,685,18.76,0,0,0,.,.,.,.,.,201295,926897,468724,21.72
2007,7,IA,Final,155312,1567020,948050,9.91,90406,1140724,158569,7.93,87926,1623181,3991,5.42,0,0,0,.,.,.,.,.,333644,4330925,1110610,7.7
2007,7,ID,Final,50544,723899,585798,6.98,30837,570120,88544,5.41,53607,1263863,23807,4.24,0,0,0,.,.,.,.,.,134988,2557883,698149,5.28
2007,7,IL,Final,499460,5048009,4578628,9.89,403799,4678486,517901,8.63,265204,3906172,2289,6.79,2700,45054,19,5.99,.,.,.,.,1171162,13677722,5098837,8.56
2007,7,IN,Final,271732,3269365,2008435,8.31,166590,2238551,271022,7.44,211907,4171050,14332,5.08,146,1556,1,9.38,.,.,.,.,650375,9680522,2293790,6.72
2007,7,KS,Final,139520,1564101,896031,8.92,114067,1521607,130691,7.5,50751,922885,9087,5.5,0,0,0,.,.,.,.,.,304338,4008593,1035809,7.59
2007,7,KY,Final,198227,2696070,1221592,7.35,126103,1829661,214382,6.89,170962,3247027,4688,5.27,0,0,0,.,.,.,.,.,495292,7772758,1440662,6.37
2007,7,LA,Final,291907,3028499,1376743,9.64,195528,2135138,197421,9.16,163642,2356113,18567,6.95,53,392,25,13.52,.,.,.,.,651129,7520143,1592756,8.66
2007,7,MA,Final,295137,1894148,2347196,15.58,387284,2482651,295583,15.6,101847,792281,9551,12.85,3559,31999,4,11.12,.,.,.,.,787828,5201079,2652334,15.15
2007,7,MD,Final,372772,2749808,1945407,13.56,346515,2822842,199316,12.28,51266,522523,8471,9.81,4155,41199,96,10.09,.,.,.,.,774708,6136372,2153290,12.62
2007,7,ME,Final,61788,370031,751943,16.7,47355,372845,54961,12.7,37045,282643,11841,13.11,0,0,0,.,.,.,.,.,146187,1025518,818745,14.25
2007,7,MI,Final,365245,3492883,3921015,10.46,321407,3669540,473230,8.76,189016,2839318,11306,6.66,47,372,1,12.63,.,.,.,.,875716,10002112,4405552,8.76
2007,7,MN,Final,232377,2384237,1609080,9.75,177953,2115664,196205,8.41,127760,2005778,4779,6.37,134,1558,1,8.6,.,.,.,.,538224,6507237,1810065,8.27
2007,7,MO,Final,325806,3676613,1864571,8.86,221991,2929097,263352,7.58,90831,1574089,8372,5.77,149,1800,1,8.28,.,.,.,.,638777,8181600,2136296,7.81
2007,7,MS,Final,184256,1930988,744162,9.54,113304,1281477,132097,8.84,81400,1402775,4106,5.8,0,0,0,.,.,.,.,.,378961,4615240,880365,8.21
2007,7,MT,Final,34111,362985,362681,9.4,37151,445612,86399,8.34,29476,568042,3557,5.19,0,0,0,.,.,.,.,.,100738,1376639,452637,7.32
2007,7,NC,Final,532812,5512326,2960436,9.67,334758,4340446,491634,7.71,150523,2532213,9058,5.94,0,2,1,0,.,.,.,.,1018093,12384988,3461129,8.22
2007,7,ND,Final,25826,311098,274791,8.3,24989,357251,48941,6.99,17557,320642,2214,5.48,0,0,0,.,.,.,.,.,68372,988990,325946,6.91
2007,7,NE,Final,86628,982028,579092,8.82,60429,858918,95344,7.04,52511,944406,19284,5.56,0,0,0,.,.,.,.,.,199568,2785352,693720,7.16
